594,1
604,1
530,8
554,8
582,8
594,8
604,8
606,8
619,8
1032,8
530,9
554,9
582,9
594,9
604,9
606,9
619,9
1032,9
530,10
554,10
582,10
604,10
554,15
554,16
582,16
594,16
604,16
606,16
619,16
1032,16
