30671;3;00506036526;2018-07-03 00:00:00.000;36543,00;0
15680;1;00001468872;2018-07-03 00:00:00.000;55619,00;0
87430;1;00001165911;2018-07-03 00:00:00.000;8940,00;0
16210;1;00004125214;2018-07-03 00:00:00.000;55491,00;0
16763;1;00006534861;2018-07-03 00:00:00.000;20430,00;0
13287;15;00606094842;2018-07-03 00:00:00.000;4435,00;0
13287;16;00001021833;2018-07-03 00:00:00.000;8299,00;0
13287;18;00000266399;2018-07-03 00:00:00.000;8573,00;0
13287;19;00017038079;2018-07-03 00:00:00.000;190,00;0
20594;6;00001423399;2018-07-03 00:00:00.000;18638,00;0
13287;20;00001424296;2018-07-03 00:00:00.000;10649,00;0
13287;22;00001276810;2018-07-03 00:00:00.000;13412,00;0
18227;1;00001189685;2018-07-03 00:00:00.000;14175,00;0
19160;1;00003564553;2018-07-03 00:00:00.000;47360,00;0
19402;1;00004749754;2018-07-03 00:00:00.000;35355,00;0
16258;1;00000741878;2018-07-03 00:00:00.000;78629,00;0
21708;1;00004125122;2018-07-03 00:00:00.000;54664,00;0
4612;1;00025080515;2018-07-03 00:00:00.000;1626,00;0
16655;1;00006748026;2018-07-03 00:00:00.000;35529,00;0
16698;2;00606125524;2018-07-03 00:00:00.000;19,00;0
57381;1;00000000299;2018-07-03 00:00:00.000;30481,00;2
35627;1;00000025871;2018-07-03 00:00:00.000;14670,00;0
38066;1;00606111903;2018-07-03 00:00:00.000;11821,00;0
38743;1;00001116149;2018-07-03 00:00:00.000;53476,00;0
39612;1;00006998988;2018-07-03 00:00:00.000;65202,00;0
41207;2;00003143300;2018-07-03 00:00:00.000;92365,00;0
45675;1;00008355754;2018-07-03 00:00:00.000;62612,00;0
42387;8;00001406300;2018-07-03 00:00:00.000;28054,00;0
46725;3;00000816969;2018-07-03 00:00:00.000;11530,00;0
42279;1;00004512042;2018-07-03 00:00:00.000;8983,00;0
25381;5;00503070580;2018-07-03 00:00:00.000;11978,00;0
21798;1;00506046919;2018-07-03 00:00:00.000;17440,00;0
31580;1;00000929822;2018-07-03 00:00:00.000;22679,00;0
26666;1;00503060051;2018-07-03 00:00:00.000;6740,00;0
28460;3;00001180252;2018-07-03 00:00:00.000;253928,00;0
22013;1;00003143330;2018-07-03 00:00:00.000;75570,00;0
22993;1;00003485942;2018-07-03 00:00:00.000;74701,00;0
43195;2;00003698924;2018-07-03 00:00:00.000;2070,00;0
88379;1;00000923198;2018-07-03 00:00:00.000;17562,00;0
33866;4;00000923280;2018-07-03 00:00:00.000;15929,00;0
43659;1;00005738364;2018-07-03 00:00:00.000;56953,00;0
50039;1;00004125148;2018-07-03 00:00:00.000;45284,00;0
7138;1;00004740350;2018-07-03 00:00:00.000;26317,00;0
89478;1;00003392902;2018-07-03 00:00:00.000;2198,00;0
7731;2;00002008769;2018-07-03 00:00:00.000;68802,00;0
9149;1;00004175255;2018-07-03 00:00:00.000;22329,00;0
2248;1;00005239182;2018-07-03 00:00:00.000;76633,00;0
74826;1;00001142486;2018-07-03 00:00:00.000;60420,00;0
3266;1;00001116241;2018-07-03 00:00:00.000;66687,00;0
87990;1;00003322224;2018-07-03 00:00:00.000;4737,00;0
4280;1;00002915442;2018-07-03 00:00:00.000;58779,00;0
5765;1;00008355744;2018-07-03 00:00:00.000;22013,00;0
10494;1;00503059844;2018-07-03 00:00:00.000;14190,00;0
3337;1;00003884380;2018-07-03 00:00:00.000;91633,00;0
13242;1;00000387812;2018-07-03 00:00:00.000;98144,00;0
32024;1;00000011930;2018-07-03 00:00:00.000;30314,00;0
12544;1;00001276642;2018-07-03 00:00:00.000;80816,00;0
11530;1;00503065013;2018-07-03 00:00:00.000;4851,00;0
82877;1;00503059842;2018-07-03 00:00:00.000;20798,00;0
5398;1;00004847407;2018-07-03 00:00:00.000;94015,00;0
13287;14;00002319829;2018-07-03 00:00:00.000;21158,00;0
64050;1;00001234136;2018-07-03 00:00:00.000;42611,00;2
72525;1;00503075180;2018-07-03 00:00:00.000;16945,00;0
67403;7;00503070168;2018-07-03 00:00:00.000;24685,00;0
60895;1;00003287977;2018-07-03 00:00:00.000;6544,00;0
87913;1;00003217832;2018-07-03 00:00:00.000;7049,00;0
76814;1;00001424537;2018-07-03 00:00:00.000;22683,00;0
79178;1;00000811406;2018-07-03 00:00:00.000;6527,00;0
78608;2;00606105443;2018-07-03 00:00:00.000;3075,00;0
