55283;61;3500;0;   ;               
55284;61;3501;0;   ;               
31736;61;3503;0;   ;               
10346;61;3514;0;   ;               
51288;61;3515;0;   ;               
17561;61;3523;0;   ;               
3480;61;3524;0;   ;               
8728;61;3534;0;   ;               
16841;61;3535;0;   ;               
31269;61;3546;0;   ;               
17341;61;3553;0;   ;               
12371;61;3554;0;   ;               
27596;61;3555;0;   ;               
5202;61;3565;0;   ;               
39575;61;3566;0;   ;               
26026;61;3567;0;   ;               
45600;61;3575;0;   ;               
6156;61;3576;0;   ;               
43345;61;3584;0;   ;FONDO          
11085;61;3584;0;   ;               
19524;61;3594;0;   ;               
30851;61;3600;0;   ;               
6293;61;3614;0;   ;               
27407;61;3624;0;   ;               
4236;61;3635;0;   ;               
35625;61;3636;0;   ;               
6094;61;3640;0;   ;               
2552;61;3645;0;   ;               
6275;61;3648;0;   ;               
12119;61;3648;0;   ;FONDO          
36145;61;3655;0;   ;               
17962;61;3663;0;   ;               
19813;61;3666;0;   ;               
24510;61;3668;0;   ;               
14601;61;3675;0;   ;               
46165;61;3685;0;   ;               
2897;61;3688;0;   ;               
19050;61;3695;0;   ;               
36419;61;3702;0;   ;               
38510;61;3713;0;   ;               
14558;61;3716;0;   ;               
34751;61;3723;0;   ;               
16258;61;3724;0;   ;               
14157;61;3729;0;   ;               
15989;61;3733;0;   ;               
19023;61;3734;0;   ;               
18389;61;3745;0;   ;               
26220;61;3755;0;   ;               
10900;61;3764;0;   ;               
25372;61;3773;0;   ;               
4055;61;3775;0;   ;               
220;61;3776;0;   ;               
6149;61;3784;0;   ;               
6139;61;3785;0;   ;               
31776;61;3792;0;   ;               
1818;61;3799;0;   ;               
54878;62;3401;0;   ;               
56030;62;3402;0;   ;               
25858;62;3403;0;   ;               
14851;62;3403;0;   ;LOCAL          
33827;62;3406;0;   ;               
56031;62;3412;0;   ;               
39;62;3420;0;   ;INTERNO        
49982;62;3420;0;   ;FRENTE         
20166;62;3425;0;   ;LOCAL          
16253;62;3428;0;   ;               
65;62;3434;0;   ;               
33031;62;3442;0;   ;LOCAL          
32120;62;3445;0;   ;               
26077;62;3445;0;1;               
23320;62;3445;0;2;               
11241;62;3445;0;3;               
28274;62;3446;0;   ;               
5835;62;3451;0;   ;               
11390;62;3454;0;   ;               
11237;62;3455;0;   ;               
37305;62;3462;0;   ;               
2047;62;3465;0;   ;LOCAL          
5929;62;3468;0;   ;LOCAL          
47739;62;3468;0;   ;               
20540;62;3468;1;   ;               
18834;62;3473;0;   ;               
1340;62;3476;0;   ;               
20700;62;3478;0;   ;               
24596;62;3483;0;   ;               
1609;62;3488;0;   ;               
12167;62;3495;0;   ;               
54879;62;3501;0;   ;               
11626;62;3508;0;   ;               
24087;62;3508;0;   ;LOCAL          
759;62;3511;0;   ;BUZON          
12161;62;3517;0;   ;               
52969;62;3518;0;   ;               
4261;62;3526;0;   ;               
5672;62;3527;0;   ;               
2835;62;3535;0;   ;               
28000;62;3536;0;   ;               
41978;62;3545;0;   ;               
31439;62;3545;0;   ;FONDO          
2041;62;3546;0;   ;               
43370;62;3555;0;   ;               
3136;62;3556;0;   ;               
4925;62;3565;0;   ;               
3152;62;3566;0;   ;               
15916;62;3574;0;   ;               
34001;62;3575;0;   ;               
3832;62;3585;0;   ;               
40598;62;3586;0;   ;               
2902;62;3596;0;   ;               
54880;62;3600;0;   ;               
54881;62;3601;0;   ;               
18086;62;3605;0;   ;               
41104;62;3617;0;   ;               
28605;62;3618;0;   ;               
56496;62;3621;0;   ;FRENTE         
8945;62;3621;0;   ;FONDO          
11963;62;3624;0;   ;               
21608;62;3627;0;   ;               
23973;62;3632;0;   ;               
16298;62;3633;0;   ;               
51639;62;3641;0;   ;FRENTE         
28622;62;3641;0;   ;               
34375;62;3644;0;   ;               
33359;62;3650;0;   ;               
13284;62;3652;0;   ;               
3809;62;3653;0;   ;               
9774;62;3654;0;   ;               
13488;62;3665;0;   ;               
6197;62;3666;0;   ;               
30610;62;3670;0;   ;               
44904;62;3676;0;   ;               
34195;62;3677;0;   ;               
25098;62;3680;0;   ;               
27963;62;3680;0;   ;LOCAL          
54774;62;3680;0;LO ;LOC.           
20472;62;3685;0;   ;               
24192;62;3695;0;   ;LOCAL          
1958;62;3698;0;   ;               
6684;62;3700;0;   ;               
39402;62;3730;0;   ;               
55455;62;3731;0;   ;               
16528;62;3732;0;   ;               
25186;62;3744;0;   ;LOCAL          
25187;62;3744;0;   ;               
47612;62;3744;1;   ;               
35483;62;3752;0;   ;               
5969;62;3754;0;   ;               
34072;62;3762;0;   ;               
8318;62;3765;0;   ;               
32902;62;3774;0;   ;               
5027;62;3786;0;   ;               
7583;62;3794;0;   ;               
43589;62;3795;0;   ;LOCAL          
43590;62;3795;0;   ;               
55450;62;3796;0;   ;               
55425;63;3401;0;   ;               
5191;63;3410;0;   ;               
49490;63;3418;0;   ;               
6262;63;3423;0;   ;               
39673;63;3424;0;   ;FONDO          
5206;63;3424;0;   ;               
11223;63;3429;0;   ;               
12694;63;3436;0;   ;               
37997;63;3443;0;   ;               
14151;63;3444;0;   ;               
48332;63;3453;0;   ;               
32172;63;3454;0;   ;               
14153;63;3470;0;   ;               
9538;63;3473;0;   ;               
20873;63;3474;0;   ;               
6645;63;3483;0;   ;               
6360;63;3490;0;   ;               
26568;63;3495;0;   ;               
4786;63;3497;0;   ;               
55346;63;3500;0;   ;               
41040;63;3501;0;   ;               
14723;63;3502;0;   ;               
48055;63;3526;0;   ;               
38810;63;3535;0;   ;               
18426;63;3544;0;   ;               
18427;63;3544;0;   ;LOCAL          
24164;63;3545;0;   ;FONDO          
9630;63;3545;0;   ;               
12077;63;3556;0;   ;               
20316;63;3561;0;   ;               
9629;63;3565;0;   ;               
38059;63;3566;0;   ;               
47683;63;3573;0;   ;               
6786;63;3576;0;   ;               
740;63;3598;0;   ;BUZON          
40443;63;3601;0;   ;               
5060;63;3602;0;   ;               
11142;63;3605;0;   ;               
13090;63;3610;0;   ;               
22683;63;3615;0;   ;               
43139;63;3625;0;   ;               
15934;63;3635;0;   ;               
46787;63;3636;0;   ;               
28176;63;3644;0;   ;               
45291;63;3645;0;   ;               
30692;63;3655;0;   ;               
20572;63;3656;0;   ;               
14146;63;3663;0;   ;               
28344;63;3666;0;   ;               
19361;63;3666;0;2;               
15811;63;3670;0;   ;               
16762;63;3685;0;   ;               
39771;63;3686;0;   ;               
40865;63;3693;0;   ;               
21719;63;3695;0;   ;               
55723;63;3700;0;   ;               
56041;63;3701;0;   ;               
17948;63;3723;0;   ;               
53624;63;3727;0;   ;               
38911;63;3730;0;   ;               
11947;63;3733;0;   ;               
38780;63;3736;0;   ;               
53197;63;3746;0;   ;               
15268;63;3747;0;   ;               
10635;63;3753;0;   ;               
26309;63;3756;0;   ;               
55565;63;3758;0;   ;               
25859;63;3762;0;   ;               
19276;63;3764;0;   ;LOCAL          
38024;63;3764;0;   ;               
32821;63;3764;0;   ;OBRAS PUBLICAS 
43447;63;3767;0;   ;OBRAS PUBLICAS 
30027;63;3767;0;   ;               
17967;63;3773;0;   ;               
19275;63;3776;0;   ;               
2702;63;3790;0;   ;               
54869;64;3401;0;   ;               
24874;64;3407;0;   ;LOCAL          
3144;64;3410;0;   ;               
10597;64;3416;0;   ;               
44809;64;3417;0;   ;               
145;64;3424;0;   ;               
31812;64;3429;0;   ;               
32801;64;3435;0;1;               
9438;64;3436;0;   ;               
32465;64;3437;0;   ;               
36190;64;3437;0;3;               
26307;64;3437;0;4;               
50446;64;3445;0;   ;               
38991;64;3445;1;   ;               
1855;64;3454;0;   ;               
18672;64;3454;0;   ;INTERNO        
10538;64;3455;0;   ;               
16501;64;3455;0;   ;LOCAL          
1606;64;3465;0;   ;               
37740;64;3468;0;   ;               
1409;64;3473;0;   ;               
39482;64;3474;0;   ;               
31756;64;3475;0;   ;               
19991;64;3486;0;   ;               
5000;64;3498;0;   ;               
54870;64;3500;0;   ;               
54871;64;3501;0;   ;               
3207;64;3504;0;   ;               
9294;64;3514;0;   ;               
1910;64;3525;0;   ;               
28423;64;3526;0;   ;               
29602;64;3532;0;   ;               
5541;64;3535;0;   ;               
19043;64;3550;0;   ;               
37049;64;3554;0;   ;               
8714;64;3555;0;   ;               
10484;64;3560;0;   ;               
10373;64;3565;0;   ;               
10240;64;3566;0;   ;               
14377;64;3567;0;   ;               
29780;64;3569;0;   ;               
44577;64;3569;0;   ;LOCAL          
48952;64;3573;0;   ;               
20246;64;3576;0;   ;FONDO          
7081;64;3576;0;   ;               
48073;64;3576;0;2;               
48071;64;3577;0;   ;               
48953;64;3585;0;   ;LOCAL          
51008;64;3585;0;   ;               
36878;64;3591;0;   ;               
1179;64;3592;0;   ;               
21295;64;3593;0;   ;               
51943;64;3595;0;   ;               
52202;64;3595;1;   ;               
54872;64;3600;0;   ;               
31088;64;3601;0;   ;               
35080;64;3605;0;   ;               
28636;64;3607;0;   ;               
10469;64;3613;0;   ;               
49902;64;3618;0;   ;               
47862;64;3623;0;   ;               
20485;64;3632;0;   ;               
1709;64;3637;0;   ;               
51440;64;3640;0;   ;               
4298;64;3642;0;   ;               
24344;64;3643;0;   ;               
8718;64;3651;0;   ;               
5712;64;3652;0;   ;               
8717;64;3653;0;   ;               
40031;64;3656;0;   ;               
24651;64;3657;0;   ;               
2199;64;3662;0;   ;               
5955;64;3671;0;   ;               
34008;64;3674;0;   ;               
5129;64;3685;0;   ;               
10718;64;3686;0;   ;               
10717;64;3688;0;   ;               
35683;64;3697;0;   ;               
18456;64;3709;0;   ;               
14777;64;3731;0;   ;               
40494;64;3731;0;   ;LOCAL          
14778;64;3731;1;   ;               
38563;64;3741;0;   ;               
16222;64;3757;0;   ;               
37045;64;3769;0;   ;               
6716;64;3771;0;   ;               
6715;64;3785;0;   ;               
53939;64;3795;0;   ;               
47831;64;3798;0;   ;LOCAL 1        
13760;65;3412;0;   ;               
11073;65;3423;0;   ;               
12210;65;3424;0;   ;               
9061;65;3434;0;   ;               
11842;65;3437;0;   ;               
42503;65;3444;0;   ;               
49792;65;3445;0;   ;               
3305;65;3447;0;   ;               
19397;65;3455;0;   ;               
17295;65;3464;0;   ;               
16459;65;3466;0;   ;               
27629;65;3474;0;   ;               
12142;65;3475;0;   ;               
21799;65;3484;0;   ;               
46286;65;3493;0;   ;               
17279;65;3498;0;   ;               
55609;65;3500;0;   ;               
39016;65;3523;0;   ;               
9648;65;3524;0;   ;               
55717;65;3526;0;   ;               
44921;65;3534;0;   ;               
15706;65;3545;0;   ;               
33811;65;3546;0;   ;               
52952;65;3555;0;   ;               
34900;65;3556;0;   ;               
19296;65;3565;0;   ;               
3240;65;3566;0;   ;               
45444;65;3574;0;   ;               
27465;65;3575;0;   ;               
45729;65;3575;5;D  ;               
12131;65;3583;0;   ;LOCAL          
12132;65;3583;0;   ;               
23697;65;3599;0;   ;               
55617;65;3600;0;   ;               
28510;65;3615;0;   ;               
19107;65;3620;0;   ;               
27458;65;3623;0;   ;               
19738;65;3630;0;   ;FONDO          
2549;65;3630;0;   ;               
38264;65;3633;0;   ;               
33617;65;3635;0;   ;               
54694;65;3643;0;PB ;P.B.           
16699;65;3643;1;   ;               
10288;65;3644;0;   ;               
56039;65;3645;0;   ;               
56040;65;3655;0;   ;               
47594;65;3657;0;   ;               
28120;65;3662;0;   ;               
33453;65;3667;0;   ;               
9290;65;3674;0;   ;               
27724;65;3675;0;   ;               
17668;65;3690;0;   ;               
17667;65;3698;0;   ;               
37006;65;3701;0;   ;               
40625;65;3715;0;   ;               
17964;65;3720;0;   ;               
5888;65;3723;0;   ;               
45007;65;3726;0;   ;               
32262;65;3733;0;   ;               
16730;65;3734;0;   ;               
17942;65;3746;0;   ;               
17988;65;3754;0;   ;               
19160;65;3755;0;   ;               
22386;65;3765;0;   ;               
17959;65;3766;0;   ;               
19164;65;3775;0;   ;               
17998;65;3776;0;   ;               
44791;65;3785;0;   ;               
16153;65;3785;0;2;               
19161;65;3795;0;   ;               
54863;66;3401;0;   ;               
18331;66;3402;0;   ;               
43011;66;3404;0;   ;               
12255;66;3408;0;   ;               
6583;66;3409;0;   ;               
17872;66;3410;0;   ;               
55856;66;3412;0;   ;               
55938;66;3416;0;   ;               
14980;66;3425;0;   ;               
56032;66;3426;0;   ;               
38192;66;3432;0;   ;               
7561;66;3435;0;   ;               
1902;66;3436;0;   ;               
42366;66;3441;0;   ;               
36908;66;3443;0;   ;               
24144;66;3445;0;   ;               
1805;66;3446;0;   ;               
10470;66;3450;0;   ;               
8687;66;3454;0;   ;               
40517;66;3454;0;   ;LOCAL          
26651;66;3454;1;   ;               
32410;66;3455;0;   ;               
4216;66;3460;0;   ;               
21942;66;3460;0;A  ;               
9058;66;3460;0;B  ;               
1087;66;3460;0;C  ;               
4215;66;3460;0;D  ;               
4264;66;3460;0;E  ;               
1676;66;3465;0;   ;               
1603;66;3474;0;   ;               
5872;66;3475;0;   ;               
10332;66;3485;0;   ;               
7460;66;3488;0;   ;               
1850;66;3492;0;   ;               
51607;66;3492;0;   ;LOCAL          
54831;66;3500;0;   ;               
54864;66;3501;0;   ;               
53857;66;3502;0;   ;               
16755;66;3502;0;   ;LOCAL          
38742;66;3520;0;   ;               
49785;66;3522;0;   ;               
1453;66;3523;0;   ;               
6373;66;3524;0;   ;               
17551;66;3535;0;   ;               
33932;66;3541;0;   ;               
1492;66;3544;0;   ;               
30263;66;3550;0;   ;               
21306;66;3552;0;   ;               
27;66;3554;0;   ;               
10239;66;3555;0;   ;               
45004;66;3562;0;   ;               
6120;66;3565;0;   ;               
6346;66;3571;0;   ;               
17735;66;3574;0;   ;               
5225;66;3579;0;   ;               
40080;66;3581;0;   ;               
33903;66;3586;0;   ;               
4088;66;3598;0;   ;               
34382;66;3599;0;   ;               
54832;66;3600;0;   ;               
17006;66;3601;0;   ;               
12176;66;3610;0;   ;               
34585;66;3614;0;   ;               
19246;66;3620;0;1;               
42633;66;3621;0;   ;               
6504;66;3624;0;2;               
1618;66;3625;0;   ;               
10310;66;3630;0;   ;               
1085;66;3635;0;   ;               
34074;66;3638;0;   ;               
16212;66;3646;0;   ;               
18849;66;3647;0;   ;               
6516;66;3653;0;   ;               
10453;66;3654;0;   ;               
37424;66;3663;0;   ;               
16398;66;3677;0;   ;               
28768;66;3680;0;   ;               
36111;66;3685;0;   ;               
49903;66;3691;0;   ;LOCAL          
33246;66;3702;0;   ;               
12367;66;3720;0;   ;               
51921;66;3722;0;PA ;P.A            
34784;66;3722;1;   ;               
22964;66;3726;0;   ;               
5463;66;3736;0;   ;               
11426;66;3744;0;   ;               
8738;66;3754;0;   ;               
15115;66;3764;0;   ;               
56061;66;3768;0;   ;               
9412;66;3774;0;   ;               
36999;66;3784;0;   ;               
37000;66;3784;0;   ;FONDO          
5414;66;3794;0;   ;               
17546;67;3401;0;   ;LOCAL          
55421;67;3401;0;   ;               
18581;67;3402;0;   ;               
4174;67;3405;0;   ;               
28037;67;3411;0;   ;               
3463;67;3423;0;   ;               
38451;67;3423;1;   ;               
13986;67;3424;0;   ;               
9611;67;3434;0;   ;               
21860;67;3435;0;   ;               
4842;67;3440;0;   ;               
436;67;3451;0;   ;               
9089;67;3454;0;   ;               
54522;67;3454;0;   ;Hansen         
11217;67;3459;0;   ;               
45429;67;3464;0;   ;               
1344;67;3465;0;   ;               
13414;67;3471;0;   ;               
6974;67;3475;0;   ;               
29417;67;3478;0;   ;               
31495;67;3484;0;   ;               
9510;67;3485;0;   ;               
8749;67;3495;0;   ;               
14984;67;3498;0;   ;               
8493;67;3507;0;   ;               
19110;67;3521;0;   ;               
8483;67;3525;0;   ;               
45964;67;3526;0;   ;               
36084;67;3530;0;   ;LOCAL          
17850;67;3535;0;   ;               
49823;67;3542;0;   ;               
18311;67;3543;0;   ;               
45587;67;3555;0;   ;               
46044;67;3556;0;   ;               
34398;67;3564;0;   ;               
35662;67;3565;0;   ;               
22098;67;3575;0;   ;               
41084;67;3576;0;   ;               
15586;67;3585;0;   ;               
27553;67;3586;0;   ;               
20071;67;3599;0;   ;               
52013;67;3613;0;   ;               
46670;67;3625;0;   ;               
53192;67;3645;0;   ;               
45540;67;3685;0;   ;               
7685;67;3688;0;   ;               
40426;67;3705;0;   ;               
37548;67;3715;0;   ;               
10865;67;3716;0;   ;               
28122;67;3725;0;   ;               
18075;67;3726;0;   ;               
49145;67;3732;0;   ;               
35388;67;3735;0;   ;               
864;67;3741;0;   ;               
30339;67;3745;0;   ;               
26085;67;3751;0;   ;               
19171;67;3754;0;   ;               
31098;67;3761;0;   ;               
16079;67;3764;0;   ;               
18260;67;3774;0;   ;               
26154;67;3775;0;   ;               
19819;67;3784;0;   ;               
52374;67;3787;0;   ;               
19197;67;3794;0;   ;               
54825;68;3401;0;   ;               
36371;68;3408;0;   ;               
56706;68;3408;0;10;               
56841;68;3408;0;3;               
56831;68;3408;0;4;               
56809;68;3408;0;6;               
56813;68;3408;0;7;               
56780;68;3408;0;8;               
56797;68;3408;0;9;               
56777;68;3408;1;34;               
56745;68;3408;1;35;               
56843;68;3408;1;37;               
56743;68;3408;1;40;               
56742;68;3408;1;41;               
7225;68;3415;0;   ;               
15885;68;3419;0;   ;               
39073;68;3423;0;   ;               
5864;68;3431;0;   ;               
35205;68;3453;0;   ;               
33229;68;3453;0;   ;FONDO          
28358;68;3455;0;   ;FONDO          
199;68;3455;0;   ;               
26124;68;3456;0;   ;               
14852;68;3460;0;   ;               
21419;68;3464;0;   ;               
9979;68;3467;0;   ;               
9700;68;3467;0;   ;FONDO          
42771;68;3467;0;5;               
1529;68;3474;0;   ;               
37146;68;3478;0;   ;               
54826;68;3500;0;   ;               
54827;68;3501;0;   ;               
46876;68;3505;0;   ;               
17157;68;3506;0;   ;               
22893;68;3511;0;   ;               
17093;68;3512;0;   ;               
12112;68;3517;0;   ;FONDO          
16490;68;3517;0;   ;LOCAL          
42342;68;3517;0;   ;               
2527;68;3522;0;   ;               
39437;68;3525;0;   ;LOCAL          
7347;68;3534;0;   ;INTERNO        
17441;68;3534;0;   ;               
22454;68;3537;0;   ;               
14685;68;3546;0;   ;               
51366;68;3549;0;   ;               
6389;68;3551;0;   ;               
34200;68;3554;0;   ;               
3525;68;3561;0;   ;               
20259;68;3566;0;   ;               
15113;68;3570;0;   ;               
23054;68;3572;0;   ;               
3994;68;3575;0;   ;               
15833;68;3583;0;   ;               
6029;68;3584;0;   ;               
2253;68;3593;0;   ;               
11045;68;3594;0;   ;               
19748;68;3600;0;   ;               
54828;68;3601;0;   ;               
9576;68;3604;0;   ;               
38157;68;3615;0;   ;FRENTE         
9396;68;3615;0;   ;               
38156;68;3615;0;1;               
33252;68;3615;0;2;               
18124;68;3616;0;   ;               
13807;68;3625;0;   ;               
6564;68;3630;0;   ;               
14870;68;3634;0;   ;               
31639;68;3635;0;   ;               
46493;68;3644;0;   ;               
39003;68;3645;0;   ;               
2514;68;3651;0;   ;               
10626;68;3654;0;   ;FONDO          
15645;68;3654;0;   ;LOCAL          
32437;68;3654;0;   ;               
49450;68;3654;0;1;FONDO          
49479;68;3654;0;2;FONDO          
6170;68;3667;0;   ;               
1619;68;3674;0;   ;LOCAL          
40609;68;3674;0;   ;               
19090;68;3675;0;   ;               
1082;68;3694;0;   ;               
28857;68;3697;0;   ;LOCAL          
28859;68;3697;0;   ;               
38011;68;3702;0;   ;LOCAL          
34620;68;3705;0;   ;               
27247;68;3715;0;   ;               
10527;68;3718;0;   ;               
5171;68;3719;0;   ;               
4050;68;3735;0;   ;               
8952;68;3736;0;   ;               
7269;68;3745;0;   ;               
47368;68;3746;0;   ;               
50945;68;3754;0;   ;               
23025;68;3755;0;   ;               
29933;68;3764;0;   ;               
6138;68;3773;0;   ;               
51254;68;3774;0;   ;               
31920;68;3775;0;   ;               
18137;68;3785;0;   ;               
16800;68;3786;0;   ;               
16799;68;3790;0;   ;LOCAL          
18136;68;3795;0;   ;               
39054;69;3404;0;   ;               
16282;69;3412;0;   ;               
18328;69;3413;0;   ;               
47352;69;3415;0;   ;               
23850;69;3417;0;   ;               
34207;69;3424;0;   ;               
55930;69;3425;0;   ;               
27723;69;3434;0;   ;               
8634;69;3435;0;   ;               
25726;69;3445;0;   ;               
28396;69;3446;0;   ;               
6611;69;3455;0;   ;               
54321;69;3455;0;   ;FONDO          
42587;69;3456;0;   ;               
9476;69;3459;0;   ;               
4726;69;3464;0;   ;               
35024;69;3475;0;   ;               
7501;69;3476;0;   ;               
32752;69;3483;0;   ;               
9219;69;3484;0;   ;               
7205;69;3497;0;   ;               
55474;69;3498;0;   ;               
55480;69;3500;0;   ;               
15102;69;3502;0;   ;               
15103;69;3504;0;   ;               
19938;69;3515;0;   ;               
29337;69;3516;0;   ;               
39668;69;3523;0;   ;               
8497;69;3526;0;   ;               
28400;69;3533;0;   ;               
17923;69;3536;0;   ;               
56372;69;3537;0;   ;               
37749;69;3542;0;   ;LOCAL          
54554;69;3542;0;LO ;LOC            
40508;69;3545;0;   ;               
5786;69;3554;0;   ;               
34402;69;3555;0;   ;               
35267;69;3566;0;   ;               
28677;69;3567;0;   ;               
46949;69;3571;0;   ;               
40950;69;3573;0;   ;               
19503;69;3574;0;   ;               
21992;69;3581;0;   ;               
12570;69;3582;0;   ;               
23399;69;3595;0;   ;               
17824;69;3596;0;   ;               
51771;69;3608;0;   ;               
41769;69;3611;0;   ;OBRAS PUBLICAS 
41770;69;3611;0;   ;               
33231;69;3617;0;   ;               
27252;69;3621;0;   ;               
39493;69;3629;0;   ;               
43002;69;3633;0;   ;OBRAS PUBLICAS 
43003;69;3633;0;   ;               
45774;69;3636;0;1;               
51088;69;3636;0;2;               
45822;69;3636;0;3;               
41773;69;3637;0;   ;               
41774;69;3637;0;   ;OBRAS PUBLICAS 
38663;69;3661;0;   ;               
33079;69;3667;0;   ;               
35155;69;3671;0;   ;               
48307;69;3678;0;   ;               
31921;69;3679;0;   ;               
48258;69;3682;0;   ;               
32439;69;3683;0;   ;               
43467;69;3697;0;   ;               
31210;69;3698;0;   ;               
46646;69;3705;0;   ;               
32971;69;3714;0;   ;               
28497;69;3719;0;   ;               
44730;69;3725;0;   ;               
29279;69;3726;0;   ;               
13341;69;3735;0;   ;               
32964;69;3745;0;   ;               
51763;69;3746;0;   ;               
46779;69;3754;0;   ;               
25341;69;3767;0;   ;               
27888;69;3768;0;   ;               
32012;69;3774;0;   ;               
23995;69;3775;0;   ;               
28920;69;3785;0;   ;               
34425;69;3786;0;   ;               
35785;69;3795;0;   ;               
14208;69;3795;0;   ;LOCAL          
54815;70;3401;0;   ;               
4297;70;3414;0;   ;               
33423;70;3424;0;   ;               
30568;70;3428;0;   ;               
5201;70;3433;0;   ;               
37313;70;3434;0;   ;               
6376;70;3442;0;   ;               
10243;70;3442;0;   ;FRENTE         
41222;70;3442;0;2;               
32952;70;3442;0;3;               
47764;70;3442;0;4;               
43912;70;3442;0;5;               
1519;70;3442;0;6;               
47766;70;3442;0;7;               
34587;70;3442;0;8;               
38792;70;3442;1;1;               
15605;70;3443;0;   ;               
21694;70;3450;0;   ;               
4489;70;3450;0;   ;FONDO          
53784;70;3450;3;FD ;FDO.           
35139;70;3451;0;   ;               
22634;70;3458;0;   ;               
6004;70;3461;0;   ;               
420;70;3468;0;   ;               
19628;70;3474;0;   ;               
38604;70;3475;0;   ;               
26116;70;3483;0;   ;               
5508;70;3484;0;   ;LOCAL          
2674;70;3484;0;   ;               
54816;70;3500;0;   ;               
54817;70;3501;0;   ;               
753;70;3507;0;   ;               
9953;70;3512;0;   ;               
443;70;3523;0;   ;               
1549;70;3531;0;   ;               
2216;70;3532;0;   ;               
37071;70;3542;0;   ;               
33583;70;3546;0;   ;LOCAL          
5559;70;3547;0;   ;               
36969;70;3552;0;   ;FRENTE         
35314;70;3552;0;   ;               
48700;70;3553;0;   ;               
46184;70;3554;0;   ;FRENTE         
36665;70;3565;0;   ;               
18484;70;3566;0;   ;               
33875;70;3575;0;   ;               
3325;70;3576;0;   ;               
15630;70;3587;0;   ;               
12276;70;3588;0;   ;               
15957;70;3597;0;   ;               
3157;70;3598;0;   ;               
54818;70;3600;0;   ;               
54819;70;3601;0;   ;               
